codigo_clase,clase,codigo_seccion,seccion,codigo_division,gsectores,gsectores_label,total_plazas_equiv,n_establecimientos,n_matrices,n_provincias_present,n_cantones_present,effnum_industry_prov,effnum_industry_canton,ren_prov_pop,ren_prov_con,ren_canton_pop,ren_canton_con,tradable_prov_pop,tradable_prov_con,tradable_canton_pop,tradable_canton_con,tradability_pctile
N7730,"Alquiler de otros tipos de maquinaria, equipo y bienes tangibles.",N,Actividades de servicios administrativos y de apoyo.,N77,6,Servicios,14710.666666666664,6320,4472,24,206,5.559880744074858,7.548396844756641,0.7002364296236733,1.1078130064238778,0.44284711020072,1.044026468315973,True,False,True,False,0.10047846889952153
A0144,Cría de ovejas y cabras.,A,"Agricultura, ganadería,  silvicultura y pesca.",A01,1,"Agricultura, ganadería, silvicultura y pesca",39.00000000000001,41,26,13,22,5.574548231102064,7.753061946902658,0.7020837190207394,1.110735521069108,0.4548543417902008,1.0723339073888751,True,False,True,False,0.09808612440191387
S9420,Actividades de sindicatos.,S,Otras actividades de servicios.,S94,6,Servicios,3982.4166666666665,2160,2053,24,183,5.586145507278801,15.375468056866952,0.703544332231196,1.1130462924649462,0.902043405640066,2.1265966726784336,True,False,True,False,0.09569377990430622
H5221,Actividades de servicios vinculadas al transporte terrestre.,H,Transporte y almacenamiento.,H52,6,Servicios,4579.333333333334,1530,1006,24,129,5.59748706810605,8.898066859822768,0.7049727394984733,1.1153061122661105,0.5220291508630066,1.230700705005086,True,False,True,False,0.09330143540669857
C1010,Elaboración y conservación de carne.,C,Industrias manufactureras.,C10,3,Industrias manufactureras,5350.333333333337,1061,794,24,151,5.646124482680451,5.8775570045391,0.7110983546142291,1.1249971763274706,0.34482277336917844,0.8129309054593831,True,False,True,True,0.09090909090909091
G4653,"Venta al por mayor de maquinaria, equipo y materiales agropecuarios.",G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G46,4,Comercio,3302.999999999999,944,638,23,125,5.678447673528133,6.786077364191369,0.7151692828940033,1.1314376114516134,0.3981235767192303,0.9385892832564895,True,False,True,True,0.08851674641148326
A0149,Cría de otros animales.,A,"Agricultura, ganadería,  silvicultura y pesca.",A01,1,"Agricultura, ganadería, silvicultura y pesca",322.91666666666663,295,231,23,92,5.688661149861097,13.06969167604529,0.7164556141177552,1.133472659044049,0.7667687999169659,1.8076823891418166,True,False,True,False,0.0861244019138756
C2432,Fundición de metales no ferrosos.,C,Industrias manufactureras.,C24,3,Industrias manufactureras,119.41666666666669,54,51,14,20,5.775349377462658,6.141385714584786,0.7273735200550023,1.150745393921175,0.3603009979822462,0.8494213234983722,True,False,True,True,0.08373205741626795
E3600,"Captación, tratamiento y distribución de agua.",E,"Distribución de agua; alcantarillado, gestión de desechos y actividades de saneamiento.",E36,6,Servicios,7129.833333333332,1596,1371,24,179,5.802102325757592,9.481210615526264,0.7307429068922858,1.156075951435902,0.5562408559913972,1.3113559127675842,True,False,True,False,0.08133971291866028
G4772,"Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en comercios especializados.",G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,26794.833333333336,20474,12402,24,221,5.869624082309525,9.65177434191635,0.7392469011155849,1.1695297436246164,0.5662474381690928,1.3349467557701684,True,False,True,False,0.07894736842105263
S9499,Actividades de otras asociaciones n.c.p.,S,Otras actividades de servicios.,S94,6,Servicios,4093.75,1110,950,24,130,5.934283339407412,8.729588616735002,0.7473903792613338,1.1824131793125277,0.5121449192019569,1.207398307325613,True,False,True,False,0.07655502392344497
P8530,Enseñanza superior.,P,Enseñanza.,P85,6,Servicios,38621.08333333335,6202,5247,24,150,5.96355336943695,8.272614561007558,0.7510767787123838,1.188245268426974,0.48533530065942176,1.1441937594825096,True,False,True,False,0.07416267942583732
G4763,Venta al por menor de equipo de deporte en comercios especializados.,G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,766.0833333333333,932,658,24,104,6.0302295484872594,8.296810041004347,0.7594742770955809,1.2015305782691497,0.4867547939130045,1.1475402610045917,True,False,True,False,0.07177033492822966
C1610,Aserrado y acepilladura de madera.,C,Industrias manufactureras.,C16,3,Industrias manufactureras,735.8333333333336,568,331,24,123,6.053321532411772,8.407314866093524,0.7623825855864528,1.2061316841764964,0.4932378582590412,1.1628242960974031,True,False,True,False,0.06937799043062201
G4752,"Venta al por menor de artículos de ferretería, pinturas y productos de vidrio en comercios especializados.",G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,20390.666666666668,18870,15241,24,221,6.053428131140451,8.101241229485627,0.7623960111105977,1.2061529241029507,0.47528122080766166,1.1204909391681979,True,False,True,False,0.06698564593301436
Q8810,Actividades de asistencia social sin alojamiento para personas de edad y personas con discapacidad.,Q,Actividades de atención de la salud humana y de asistencia social.,Q88,6,Servicios,2878.0000000000005,490,370,21,90,6.085658142078808,8.776530050054104,0.7664552038927915,1.21257479301673,0.5148988653075441,1.2138908248566531,True,False,True,False,0.0645933014354067
G4722,Venta al por menor de bebidas en comercios especializados.,G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,4667.75,10353,7286,24,214,6.100361866466308,8.696904290967828,0.768307057186272,1.2155045280001116,0.5102274048591722,1.2028777048848847,True,False,True,False,0.06220095693779904
J6110,Actividades de telecomunicaciones alámbrica.,J,Información y comunicación.,J61,6,Servicios,3797.1666666666665,1371,742,24,191,6.166738694013361,9.643968413776994,0.7766668538924923,1.228730191690856,0.5657894822891831,1.3338671098857682,True,False,True,False,0.05980861244019139
K6419,Otros tipos de intermediación monetaria.,K,Actividades financieras y de seguros.,K64,6,Servicios,48016.49999999999,3609,737,24,201,6.183427787906418,7.346991952200385,0.7787687535661109,1.2320555139650542,0.4310311476217547,1.016169952157429,True,False,True,False,0.05741626794258373
G4711,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco.",G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,38375.333333333336,64096,55091,24,222,6.393489733615692,9.747203392796198,0.8052249013926663,1.2739106123607236,0.5718460414593655,1.3481456451520957,True,False,True,False,0.05502392344497608
G4773,Venta al por menor de otros productos nuevos en comercios especializados.,G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,4,Comercio,15571.583333333334,17055,13391,24,220,6.485632908399733,11.084834022809755,0.8168298279540368,1.2922702521043876,0.6503217590455372,1.5331547022122571,True,False,True,False,0.05263157894736842
A0322,Acuicultura de agua dulce.,A,"Agricultura, ganadería,  silvicultura y pesca.",A03,1,"Agricultura, ganadería, silvicultura y pesca",457.1666666666666,436,331,22,108,6.637486557942212,9.531967482064331,0.8359549607177691,1.3225272766305645,0.5592186448029168,1.3183761467595654,True,False,True,False,0.050239234449760764
R9101,Actividades de bibliotecas y archivos.,R,"Artes, entretenimiento y recreación.",R91,6,Servicios,2694.0833333333335,157,106,24,90,6.705541022643723,11.459883536538861,0.8445260466054153,1.3360872115665599,0.6723250528247311,1.585028183073854,True,False,True,False,0.04784688995215311
H4923,Transporte de carga por carretera.,H,Transporte y almacenamiento.,H49,6,Servicios,51478.583333333336,47045,29063,24,220,6.720440746451808,10.83471789467927,0.8464025849489528,1.3390559996730873,0.6356480201265087,1.4985608853672507,True,False,True,False,0.045454545454545456
H4922,Otras actividades de transporte de pasajeros por vía terrestre.,H,Transporte y almacenamiento.,H49,6,Servicios,21183.083333333332,51148,42008,24,219,6.7309046781141,9.206658725664063,0.847720459645247,1.3411409507947765,0.5401335270411343,1.2733823607886077,True,False,True,False,0.0430622009569378
B0810,"Extracción de piedra, arena y arcilla.",B,Explotación de minas y canteras.,B08,2,Explotación de minas y canteras,1736.8333333333333,525,312,23,110,6.7692576637844315,9.17990596020959,0.852550807450786,1.3487828298775357,0.5385640037218058,1.2696821585059839,True,False,True,False,0.04066985645933014
D3510,"Generación, transmisión y distribución de energía eléctrica.",D,"Suministro de electricidad, gas, vapor y aire acondicionado.",D35,6,Servicios,17162.333333333336,1200,756,24,188,6.795592521436695,10.244154798210994,0.855867538068924,1.3540300823227596,0.6010010393117902,1.4168795010145183,True,False,True,False,0.03827751196172249
N7722,Alquiler de cintas de video y discos.,N,Actividades de servicios administrativos y de apoyo.,N77,6,Servicios,175.3333333333333,274,210,24,82,6.9091272318641535,8.756019890263342,0.8701666110036816,1.3766520115837684,0.5136955813281912,1.211054043731954,True,False,True,False,0.03588516746411483
C2396,"Corte, tallado y acabado de la piedra.",C,Industrias manufactureras.,C23,3,Industrias manufactureras,333.83333333333337,326,285,17,39,7.095080407488721,7.576711672963267,0.8935863917094633,1.413703408191916,0.44450827615489796,1.0479427210914312,True,False,True,False,0.03349282296650718
H4921,Transporte urbano y suburbano de pasajeros por vía terrestre.,H,Transporte y almacenamiento.,H49,6,Servicios,16511.75,14078,9620,24,212,7.116262238576546,10.112048250039424,0.8962541269463453,1.417923913821281,0.5932506514745356,1.3986077095645517,True,False,True,False,0.03110047846889952
C1623,Fabricación de recipientes de madera.,C,Industrias manufactureras.,C16,3,Industrias manufactureras,235.6666666666667,188,153,19,45,7.134559182988929,8.725100314416695,0.8985585265581543,1.4215696022687272,0.5118816008110127,1.2067775256530948,True,False,True,False,0.028708133971291867
A0123,Cultivo de cítricos.,A,"Agricultura, ganadería,  silvicultura y pesca.",A01,1,"Agricultura, ganadería, silvicultura y pesca",148.75,215,103,21,73,7.557764425984921,20.073111112511107,0.9518589015112222,1.5058937621128696,1.1776433369541652,2.776332476142453,True,False,False,False,0.02631578947368421
I5510,Actividades de alojamiento para estancias cortas.,I,Actividades de alojamiento y de servicio de comidas.,I55,6,Servicios,15564.166666666666,8539,5930,24,211,7.587204583459134,10.129156663919739,0.9555667275791232,1.5117597493277675,0.5942543628324352,1.4009739917419868,True,False,True,False,0.023923444976076555
Q8610,Actividades de hospitales y clínicas.,Q,Actividades de atención de la salud humana y de asistencia social.,Q86,6,Servicios,51451.66666666666,2318,1018,24,196,7.692817104678518,10.972386856431719,0.9688680443134845,1.5328031727452098,0.6437247419961006,1.5176020199142473,True,False,True,False,0.0215311004784689
O8411,Actividades de la administración pública en general.,O,Administración pública y defensa; planes de seguridad social de afiliación obligatoria.,O84,6,Servicios,145102.25,2300,1244,24,219,7.702768612172569,11.71299878733245,0.9701213820014257,1.5347860227275918,0.6871747433837978,1.6200368116340371,True,False,True,False,0.019138755980861243
A0145,Cría de cerdos.,A,"Agricultura, ganadería,  silvicultura y pesca.",A01,1,"Agricultura, ganadería, silvicultura y pesca",1651.4999999999993,1243,769,24,180,7.862674492429613,22.894915882620428,0.9902606489787527,1.566647464025806,1.3431921433688083,3.166619172642891,True,False,False,False,0.01674641148325359
A0141,Cría de ganado bovino y búfalos.,A,"Agricultura, ganadería,  silvicultura y pesca.",A01,1,"Agricultura, ganadería, silvicultura y pesca",7392.25,5878,4037,24,204,7.9179106905691325,22.626819769257853,0.997217344625943,1.5776533437453624,1.3274635600019797,3.129538525697627,True,False,False,False,0.014354066985645933
A0128,"Cultivo de especias y de plantas aromáticas, medicinales y farmacéuticas.",A,"Agricultura, ganadería,  silvicultura y pesca.",A01,1,"Agricultura, ganadería, silvicultura y pesca",151.75000000000003,173,118,21,58,8.95721335786002,11.871452659766797,1.1281118048745193,1.7847356653694126,0.6964708682366407,1.6419527283817812,False,False,True,False,0.011961722488038277
P8510,Enseñanza preprimaria y primaria.,P,Enseñanza.,P85,6,Servicios,118893.91666666667,14483,13877,24,222,9.3358307339797,19.4281725552518,1.1757965829931987,1.8601756384606438,1.139806272712147,2.6871303663349972,False,False,False,False,0.009569377990430622
P8521,Enseñanza secundaria de formación general.,P,Enseñanza.,P85,6,Servicios,95764.41666666667,3704,3460,24,220,9.670952170364131,20.754840020802952,1.2180032865010522,1.9269489926110486,1.2176388066130037,2.8706230969339708,False,False,False,False,0.007177033492822967
R9319,Otras actividades deportivas.,R,"Artes, entretenimiento y recreación.",R93,6,Servicios,1373.2499999999998,2877,2692,24,184,10.218618290257329,17.248627499751812,1.2869788250193115,2.036072133685963,1.0119373689924254,2.385675266182197,False,False,False,False,0.004784688995215311
O8412,"Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social.",O,Administración pública y defensa; planes de seguridad social de afiliación obligatoria.,O84,6,Servicios,69106.41666666667,1949,488,24,192,10.264100797360824,17.992485208398175,1.2927070968744991,2.045134578593206,1.0555777927074812,2.48855898473326,False,False,False,False,0.0023923444976076554
A0143,Cría de camellos y otros camélidos.,A,"Agricultura, ganadería,  silvicultura y pesca.",A01,1,"Agricultura, ganadería, silvicultura y pesca",0.0,1,1,1,1,,,,,,,False,False,False,False,
C3040,Fabricación de vehículos militares de combate.,C,Industrias manufactureras.,C30,3,Industrias manufactureras,0.0,1,1,1,1,,,,,,,False,False,False,False,
J5812,Publicación de directorios y de listas de correo.,J,Información y comunicación.,J58,6,Servicios,0.0,3,2,2,2,,,,,,,False,False,False,False,
