codigo_clase,display_code,class_name,class_name_es,codigo_seccion,codigo_division,sector,gsector,gsector_label,plazas_equiv_estab_nat,fte_share_nat,plazas_equiv_estab_nat_pctile,n_estab_nat,wage_per_fte,wage_premium,wage_per_fte_pctile,wage_per_fte_pctile_gsector,fte_per_firm,fte_per_firm_premium,fte_per_firm_pctile,fte_per_firm_pctile_gsector,n_firms,quadrant
2930,C2930,Manufacture of parts and accessories for motor vehicles,"Fabricación De Partes, Piezas Y Accesorios Para Vehículos Automotores.",C,29,Secundario,3,Industrias manufactureras,1391.4166666666667,0.00047499831023554344,47.33009708737864,267,7503.071091723652,0.7572095625177169,42.11822660098522,39.849624060150376,5.609788359788358,1.018457341066979,54.187192118226605,51.8796992481203,126.0,"many jobs, poorly paid"
3011,C3011,Building of ships and floating structures,Construcción De Buques Y Estructuras Flotantes.,C,30,Secundario,3,Industrias manufactureras,1080.7500000000005,0.00036894370757889234,43.689320388349515,199,11229.426137351487,1.1332731289416007,74.8768472906404,75.18796992481202,10.363363363363367,1.881469106966488,69.70443349753694,64.66165413533834,111.0,"many jobs, well paid"
3012,C3012,Building of pleasure and sporting boats,Construcción De Embarcaciones De Recreo Y Deporte.,C,30,Secundario,3,Industrias manufactureras,60.08333333333329,2.0511096704786883e-05,7.524271844660194,72,5905.3452418447705,0.5959671489752765,10.098522167487685,9.022556390977442,3.5277777777777777,0.6404682217933587,34.48275862068966,31.57894736842105,21.0,"few jobs, poorly paid"
3020,C3020,Manufacture of railway locomotives and rolling stock,Fabricación De Locomotoras Y Material Rodante.,C,30,Secundario,3,Industrias manufactureras,68.00000000000003,2.3213668392657576e-05,8.25242718446602,58,5938.827392815756,0.5993461659909699,11.083743842364532,10.526315789473683,2.996527777777779,0.5440197592595165,29.064039408866993,25.563909774436087,24.0,"few jobs, poorly paid"
3030,C3030,Manufacture of air and spacecraft and related machinery,Fabricación De Aeronaves Y Naves Especiales Y Maquinaria Conexa.,C,30,Secundario,3,Industrias manufactureras,22.08333333333333,7.538752603007665e-06,4.854368932038835,29,11470.784680851062,1.157631021183195,77.0935960591133,77.44360902255639,0.9791666666666667,0.17776775447414092,0.49261083743842365,1.5037593984962405,4.0,"few jobs, well paid"
3040,C3040,Manufacture of military fighting vehicles,Fabricación De Vehículos Militares De Combate.,C,30,Secundario,3,Industrias manufactureras,0.0,0.0,0.24271844660194172,1,,,,,,,,,,
3091,C3091,Manufacture of motorcycles,Fabricación De Motocicletas.,C,30,Secundario,3,Industrias manufactureras,307.4166666666667,0.00010494512585847277,22.815533980582526,31,12026.78921694481,1.2137429713948644,81.2807881773399,81.95488721804512,51.93333333333329,9.428499113896553,92.11822660098522,91.72932330827066,15.0,"many jobs, well paid"
3092,C3092,Manufacture of bicycles and invalid carriages,Fabricación De Bicicletas Y De Sillas De Ruedas Para Inválidos.,C,30,Secundario,3,Industrias manufactureras,65.33333333333337,2.2303328455690617e-05,8.009708737864079,20,10942.054353790614,1.1042715827947047,72.9064039408867,72.18045112781954,12.824074074074074,2.3282112524509233,73.89162561576354,69.92481203007519,9.0,"many jobs, well paid"
3099,C3099,Manufacture of other transport equipment n.e.c.,Fabricación De Otros Tipos De Equipo De Transporte N.C.P.,C,30,Secundario,3,Industrias manufactureras,1.0,3.413774763626113e-07,0.7281553398058253,3,3359.9999999999936,0.3390910333857771,0.24630541871921183,0.7518796992481203,0.166666666666667,0.03025834118708787,0.24630541871921183,0.7518796992481203,1.0,"few jobs, poorly paid"
3100,C3100,Manufacture of furniture,Fabricación De Muebles.,C,31,Secundario,3,Industrias manufactureras,6934.250000000001,0.0023671967654674375,78.15533980582524,6864,8031.551135489481,0.8105437423285252,49.01477832512315,49.62406015037594,3.550528440802755,0.6445986057376121,34.97536945812808,32.33082706766917,2807.0,"few jobs, poorly paid"
3211,C3211,Manufacture of jewellery and related articles,Fabricación De Joyas Y Artículos Conexos.,C,32,Secundario,3,Industrias manufactureras,962.1666666666665,0.00032846202850689244,40.29126213592233,858,6846.53652209161,0.6909521263064027,28.57142857142857,25.563909774436087,2.1731853417899925,0.3945419012079578,17.980295566502463,11.278195488721805,473.0,"few jobs, poorly paid"
3212,C3212,Manufacture of imitation jewellery and related articles,Fabricación De Bisutería Y Artículos Conexos.,C,32,Secundario,3,Industrias manufactureras,210.66666666666669,7.191685502039012e-05,18.203883495145632,371,5698.780345821325,0.5751206299116407,6.157635467980295,5.263157894736842,1.4829059829059832,0.2692216510748583,6.896551724137931,3.7593984962406015,117.0,"few jobs, poorly paid"
3220,C3220,Manufacture of musical instruments,Fabricación De Instrumentos Musicales.,C,32,Secundario,3,Industrias manufactureras,64.75,2.2104191594479083e-05,7.766990291262135,68,6091.85820256776,0.6147900277227167,14.77832512315271,14.285714285714285,1.718137254901961,0.31192789959041994,10.098522167487685,5.263157894736842,34.0,"few jobs, poorly paid"
3230,C3230,Manufacture of sports goods,Fabricación De Artículos De Deporte.,C,32,Secundario,3,Industrias manufactureras,877.9999999999999,0.00029972942424637267,39.07766990291262,117,6223.581250000006,0.6280835111377536,16.748768472906402,16.541353383458645,2.7999999999999976,0.5083401319430748,27.093596059113302,24.06015037593985,40.0,"few jobs, poorly paid"
3240,C3240,Manufacture of games and toys,Fabricación De Juegos Y Juguetes.,C,32,Secundario,3,Industrias manufactureras,245.58333333333334,8.383661857005129e-05,20.145631067961165,226,6203.788810328934,0.6260860591076081,15.763546798029557,15.037593984962406,3.663288288288284,0.6650701613621388,36.94581280788177,33.83458646616541,74.0,"few jobs, poorly paid"
3250,C3250,Manufacture of medical and dental instruments and supplies,Fabricación De Instrumentos Y Materiales Médicos Y Odontológicos.,C,32,Secundario,3,Industrias manufactureras,1378.2499999999995,0.0004705035067967689,46.601941747572816,730,7093.4027239621255,0.715865851157681,33.251231527093594,33.08270676691729,3.010964912280702,0.5466408217088364,29.310344827586203,26.31578947368421,380.0,"few jobs, poorly paid"
3290,C3290,Other manufacturing n.e.c.,Otras Industrias Manufactureras N.C.P.,C,32,Secundario,3,Industrias manufactureras,1027.4166666666667,0.0003507369088395529,42.23300970873786,1311,6695.331913652275,0.6756925647205735,26.108374384236456,24.06015037593985,2.6207951070336395,0.4758054751804451,24.38423645320197,20.30075187969925,436.0,"few jobs, poorly paid"
3311,C3311,Repair of fabricated metal products,Reparación De Productos Elaborados De Metal.,C,33,Secundario,3,Industrias manufactureras,1417.7499999999998,0.0004839879171130921,47.57281553398058,732,8419.73263532959,0.8497190000434133,51.970443349753694,52.63157894736842,5.461826347305388,0.9915948307283521,53.44827586206896,51.127819548872175,334.0,"many jobs, well paid"
3312,C3312,Repair of machinery,Reparación De Maquinaria.,C,33,Secundario,3,Industrias manufactureras,6224.666666666666,0.0021249609978651342,76.94174757281553,3681,7980.220066300805,0.8053634133713868,48.76847290640394,48.87218045112782,3.492605565285075,0.634082704957905,34.23645320197045,30.82706766917293,1713.0,"few jobs, poorly paid"
3313,C3313,Repair of electronic and optical equipment,Reparación De Equipo Electrónico Y Óptico.,C,33,Secundario,3,Industrias manufactureras,828.4166666666665,0.0002828027910433932,37.62135922330097,438,14040.406261037864,1.416957103634367,90.14778325123153,93.98496240601504,3.8061694290976056,0.6910102392089915,39.90147783251231,38.34586466165413,181.0,"few jobs, well paid"
3314,C3314,Repair of electrical equipment,Reparación De Equipo Eléctrico.,C,33,Secundario,3,Industrias manufactureras,2549.916666666666,0.0008704841166016283,58.495145631067956,1741,9645.829384123805,0.9734566231325718,63.05418719211823,65.41353383458647,3.6641414141414135,0.6652250464009759,37.19211822660098,34.58646616541353,726.0,"few jobs, well paid"
3315,C3315,"Repair of transport equipment, except motor vehicles","Reparación De Equipo De Transporte, Excepto Vehículos Automotores.",C,33,Secundario,3,Industrias manufactureras,589.2499999999995,0.00020115667794666855,31.79611650485437,310,6560.19759528131,0.6620548160115576,23.39901477832512,20.30075187969925,5.210401891252952,0.9459487088842766,51.47783251231527,49.62406015037594,141.0,"many jobs, poorly paid"
3319,C3319,Repair of other equipment,Reparación De Otros Tipos De Equipo.,C,33,Secundario,3,Industrias manufactureras,49.333333333333364,1.6841288833888834e-05,6.796116504854369,32,6416.00962962963,0.6475033736679203,21.182266009852217,18.796992481203006,3.375,0.6127314090385282,31.527093596059114,27.819548872180448,4.0,"few jobs, poorly paid"
3320,C3320,Installation of industrial machinery and equipment,Instalación De Maquinaria Y Equipo Industriales.,C,33,Secundario,3,Industrias manufactureras,1833.7500000000005,0.0006260009472799387,51.94174757281553,650,10034.492487804875,1.012680484283208,65.27093596059113,67.66917293233082,7.182765151515152,1.3040313517276199,60.09852216748769,57.89473684210527,352.0,"many jobs, well paid"
3510,D3510,"Electric power generation, transmission and distribution","Generación, Transmisión Y Distribución De Energía Eléctrica.",D,35,Secundario,6,Servicios,17162.333333333336,0.005858834041827256,89.07766990291263,1200,18648.372698335977,1.8819928479886523,97.29064039408867,95.88235294117648,43.09947916666666,7.824712473664698,90.14778325123153,90.0,480.0,"many jobs, well paid"
3520,D3520,Manufacture of gas; distribution of gaseous fuels through mains,Fabricación De Gas; Distribución De Combustibles Gaseosos Por Tuberías.,D,35,Secundario,6,Servicios,3840.77296398892,0.001311153381728284,68.44660194174757,124,10288.816087912088,1.0383468093947397,67.98029556650246,59.411764705882355,5.9868421052631575,1.0869114663256543,56.15763546798029,50.588235294117645,19.0,"many jobs, well paid"
3530,D3530,Steam and air conditioning supply,Suministro De Vapor Y De Aire Acondicionado.,D,35,Secundario,6,Servicios,5973.083333333334,0.0020390761144369078,76.45631067961165,313,7406.118100615435,0.7474250714627385,39.6551724137931,32.94117647058823,9.774282560706403,1.7745214594851402,68.7192118226601,64.11764705882354,151.0,"many jobs, poorly paid"
3600,E3600,"Water collection, treatment and supply","Captación, Tratamiento Y Distribución De Agua.",E,36,Secundario,6,Servicios,7129.833333333332,0.0024339645102193575,78.64077669902912,1596,11263.513060938,1.136713179579664,75.36945812807882,69.41176470588235,18.83613782051282,3.4197017089205133,81.5270935960591,79.41176470588235,624.0,"many jobs, well paid"
3700,E3700,Sewerage,Evacuación De Aguas Residuales.,E,37,Secundario,6,Servicios,3404.499999999999,0.0011622196182765098,65.29126213592234,314,9845.027927647569,0.9935597302672191,64.03940886699507,54.70588235294118,13.494750656167987,2.4499726175340486,75.1231527093596,71.76470588235294,127.0,"many jobs, well paid"
3811,E3811,Collection of non-hazardous waste,Recolección De Desechos No Peligrosos.,E,38,Secundario,6,Servicios,7957.083333333333,0.0027163690275403283,80.8252427184466,382,8702.801383610848,0.8782862840832675,55.91133004926109,45.88235294117647,53.4559748427673,9.704934751685014,92.36453201970444,90.58823529411765,159.0,"many jobs, well paid"
3812,E3812,Collection of hazardous waste,Recolección De Desechos Peligrosos.,E,38,Secundario,6,Servicios,108.75000000000007,3.7124800554434e-05,11.893203883495145,63,10694.164811320756,1.0792545824608857,70.93596059113301,64.11764705882354,31.96825396825397,5.803838014361415,88.17733990147784,87.6470588235294,21.0,"many jobs, well paid"
3821,E3821,Treatment and disposal of non-hazardous waste,Tratamiento Y Eliminación De Desechos No Peligrosos.,E,38,Secundario,6,Servicios,329.5000000000001,0.00011248387846148047,24.029126213592235,73,9706.011526946104,0.9795302020019122,63.54679802955665,54.11764705882353,12.370370370370374,2.2458413236638517,73.39901477832512,69.41176470588235,27.0,"many jobs, well paid"
3822,E3822,Treatment and disposal of hazardous waste,Tratamiento Y Eliminación De Desechos Peligrosos.,E,38,Secundario,6,Servicios,89.58333333333333,3.058173225748393e-05,10.436893203883495,17,8165.538728131072,0.824065763533796,49.75369458128079,40.588235294117645,27.28030303030304,4.952740300668329,86.45320197044335,85.88235294117646,11.0,"many jobs, poorly paid"
3830,E3830,Materials recovery,Recuperación De Materiales.,E,38,Secundario,6,Servicios,2419.916666666667,0.0008261050446744892,56.79611650485437,249,11058.871884871884,1.1160608022387295,74.13793103448276,68.82352941176471,12.833333333333334,2.3298922714057615,74.13793103448276,70.0,74.0,"many jobs, well paid"
3900,E3900,Remediation activities and other waste management services,Actividades De Descontaminación Y Otros Servicios De  Gestión De Desechos.,E,39,Secundario,6,Servicios,54.3333333333333,1.854817621570187e-05,7.281553398058252,27,10054.64810484927,1.0147145881558604,65.51724137931035,55.294117647058826,31.791666666666703,5.771778581437006,87.68472906403942,87.05882352941177,10.0,"many jobs, well paid"
4100,F4100,Construction of buildings,Construcción De Edificios.,F,41,Secundario,5,Construcción,36764.416666666664,0.012550543781610192,95.14563106796116,12531,7263.63184702053,0.7330453658154872,36.206896551724135,45.45454545454545,4.532970150947679,0.8229609445095588,47.29064039408867,54.54545454545454,8811.0,"few jobs, poorly paid"
4210,F4210,Construction of roads and railways,Construcción De Carreteras Y Líneas De Ferrocarril.,F,42,Secundario,5,Construcción,21121.583333333332,0.0072104328151159245,91.01941747572816,2559,9857.389922608581,0.9948073021856833,64.28571428571429,81.81818181818183,9.539059304703478,1.7318166662734948,68.22660098522168,90.9090909090909,1630.0,"many jobs, well paid"
4220,F4220,Construction of utility projects,Construcción De Proyectos De Servicios Públicos.,F,42,Secundario,5,Construcción,9695.166666666666,0.003309711529581577,83.25242718446601,2748,7139.988202118922,0.7205672553032044,34.48275862068966,36.36363636363637,4.377608276345783,0.7947549888545405,45.566502463054185,45.45454545454545,1901.0,"few jobs, poorly paid"
4290,F4290,Construction of other civil engineering projects,Construcción De Otras Obras De Ingeniería Civil.,F,42,Secundario,5,Construcción,2091.083333333334,0.0007138487511972507,53.883495145631066,399,13557.610577564765,1.3682333871989247,88.42364532019704,100.0,18.512852404643468,3.3610092264354066,81.2807881773399,100.0,201.0,"many jobs, well paid"
4311,F4311,Demolition,Demolición.,F,43,Secundario,5,Construcción,48.75000000000005,1.6642151972677316e-05,6.553398058252427,17,6384.534757281546,0.6443269311113141,19.950738916256157,18.181818181818183,4.90476190476191,0.8904597549342995,49.50738916256158,63.63636363636363,7.0,"few jobs, poorly paid"
4312,F4312,Site preparation,Preparación Del Terreno.,F,43,Secundario,5,Construcción,2395.916666666666,0.0008179119852417862,56.55339805825243,453,8484.004345321378,0.8562052978287069,52.463054187192114,72.72727272727273,5.819444444444441,1.0565204131158155,54.679802955665025,72.72727272727273,174.0,"many jobs, well paid"
4321,F4321,Electrical installation,Instalaciones Eléctricas.,F,43,Secundario,5,Construcción,14178.833333333332,0.004840334341099405,86.6504854368932,6054,7398.014793986474,0.746607286159567,39.40886699507389,54.54545454545454,4.165989910175956,0.7563356645044162,42.610837438423644,27.27272727272727,2709.0,"few jobs, poorly paid"
4322,F4322,"Plumbing, heat and air-conditioning installation","Fontanería (Plomería, Gasfitería) E Instalación De Calefacción Y Aire Acondicionado.",F,43,Secundario,5,Construcción,3546.0833333333335,0.0012105529793048498,66.01941747572816,2028,6557.770727573963,0.6618098966428746,23.15270935960591,27.27272727272727,3.7817758682420344,0.6865815870861763,39.40886699507389,18.181818181818183,931.0,"few jobs, poorly paid"
4329,F4329,Other construction installation,Otras Instalaciones Para Obras De Construcción.,F,43,Secundario,5,Construcción,485.24999999999994,0.0001656534204049571,28.640776699029125,306,10716.716385098885,1.0815304861682968,71.42857142857143,90.9090909090909,7.247777777777776,1.3158343970891582,60.591133004926114,81.81818181818183,150.0,"many jobs, well paid"
4330,F4330,Building completion and finishing,Terminación Y Acabado De Edificios.,F,43,Secundario,5,Construcción,4061.166666666667,0.001386390827754625,69.90291262135922,4179,5895.309381649541,0.5949543304620278,9.35960591133005,9.090909090909092,2.237891737891738,0.40628935046935855,18.472906403940886,9.090909090909092,1638.0,"few jobs, poorly paid"
4390,F4390,Other specialized construction activities,Otras Actividades Especializadas De Construcción.,F,43,Secundario,5,Construcción,3765.000000000001,0.0012852861985052319,67.23300970873787,1488,7824.517867869581,0.7896499552266008,46.55172413793103,63.63636363636363,4.2240713941148105,0.7668803606504616,43.103448275862064,36.36363636363637,691.0,"few jobs, poorly paid"
4510,G4510,Sale of motor vehicles,Venta De Vehículos Automotores.,G,45,Terciario,4,Comercio,9643.583333333336,0.003292102141425873,82.76699029126213,2348,13788.256930777901,1.3915102057280033,89.65517241379311,100.0,17.768429487179485,3.2258592106907313,80.78817733990148,100.0,936.0,"many jobs, well paid"
4520,G4520,Maintenance and repair of motor vehicles,Mantenimiento Y Reparación De Vehículos Automotores.,G,45,Terciario,4,Comercio,23064.416666666664,0.007873672355442417,91.99029126213593,23417,6344.427918097316,0.6402793508896422,18.96551724137931,20.930232558139537,2.1234290534724374,0.38550864471926366,17.24137931034483,25.581395348837212,9681.0,"few jobs, poorly paid"
4530,G4530,Sale of motor vehicle parts and accessories,"Venta De Partes, Piezas Y Accesorios Para Vehículos Automotores.",G,45,Terciario,4,Comercio,23798.500000000004,0.008124271871215605,92.47572815533981,16034,8726.920906645104,0.8807204251518562,56.15763546798029,67.44186046511628,3.805527581962627,0.6908937118313907,39.6551724137931,55.81395348837209,5958.0,"few jobs, well paid"
4540,G4540,"Sale, maintenance and repair of motorcycles and related parts and accessories","Venta, Mantenimiento Y Reparación De Motocicletas Y De Sus Partes, Piezas Y Accesorios.",G,45,Terciario,4,Comercio,10036.66666666667,0.0034262919377594098,83.7378640776699,5195,7760.246397246851,0.7831636815984208,45.812807881773395,58.139534883720934,3.155580693815988,0.5728958236612286,30.541871921182267,51.162790697674424,1105.0,"few jobs, poorly paid"
4610,G4610,Wholesale on a fee or contract basis,Venta Al Por Mayor A Cambio De Una Comisión O Por Contrato.,G,46,Terciario,4,Comercio,6806.000000000001,0.0023234151041239327,77.9126213592233,3411,8378.293274368596,0.8455369417901067,51.724137931034484,62.7906976744186,4.370124113475177,0.7933962387327094,45.320197044334975,62.7906976744186,940.0,"few jobs, well paid"
4620,G4620,Wholesale of agricultural raw materials and live animals,Venta Al Por Mayor De Materias Primas Agropecuarias Y Animales Vivos.,G,46,Terciario,4,Comercio,19043.75,0.0065011073154804784,90.29126213592234,6826,9395.201044198806,0.9481632234953903,62.06896551724138,79.06976744186046,5.417236542170787,0.983499549504981,52.70935960591133,76.74418604651163,1901.0,"many jobs, well paid"
4630,G4630,"Wholesale of food, beverages and tobacco","Venta Al Por Mayor De Alimentos, Bebidas Y Tabaco.",G,46,Terciario,4,Comercio,48397.916666666664,0.01652195865287463,96.84466019417476,21765,9017.229578207098,0.9100183618901921,58.3743842364532,76.74418604651163,7.594194928200428,1.3787264470724423,62.06896551724138,86.04651162790698,5455.0,"many jobs, well paid"
4641,G4641,"Wholesale of textiles, clothing and footwear","Venta Al Por Mayor De Textiles, Prendas De Vestir Y Calzado.",G,46,Terciario,4,Comercio,12422.58333333333,0.0042407901482375675,84.9514563106796,7277,8188.287352282748,0.8263615535551342,50.0,60.46511627906976,4.890842733908428,0.8879327288099433,49.26108374384236,72.09302325581395,1507.0,"few jobs, poorly paid"
4649,G4649,Wholesale of other household goods,Venta Al Por Mayor De Otros Enseres Domésticos.,G,46,Terciario,4,Comercio,49007.91666666667,0.016730198913455827,97.33009708737865,17044,12993.020129353728,1.311254947162133,86.45320197044335,95.34883720930233,9.236443973135383,1.676876838567308,67.48768472906403,93.02325581395348,4715.0,"many jobs, well paid"
4651,G4651,"Wholesale of computers, computer peripheral equipment and software","Venta Al Por Mayor De Computadoras, Equipo Y Programas Informáticos.",G,46,Terciario,4,Comercio,7137.833333333334,0.0024366955300302593,78.88349514563106,3433,11012.584654084809,1.111389497202969,73.89162561576354,86.04651162790698,5.840792646172392,1.0603961801455062,54.92610837438424,81.3953488372093,1106.0,"many jobs, well paid"
4652,G4652,Wholesale of electronic and telecommunications equipment and parts,"Venta Al Por Mayor De Equipo, Partes Y Piezas Electrónicos Y De Telecomunicaciones.",G,46,Terciario,4,Comercio,3678.2499999999995,0.0012556717024307749,66.99029126213593,1466,8912.387512621712,0.8994377058301779,57.14285714285714,72.09302325581395,7.424364123159302,1.347893656414369,61.330049261083744,83.72093023255815,498.0,"many jobs, well paid"
4653,G4653,"Wholesale of agricultural machinery, equipment and supplies","Venta Al Por Mayor De Maquinaria, Equipo Y Materiales Agropecuarios.",G,46,Terciario,4,Comercio,3302.999999999999,0.0011275698044257048,64.07766990291263,944,12175.701202076003,1.2287711615501216,82.01970443349754,93.02325581395348,8.46033994334278,1.5359751153864778,65.02463054187191,90.69767441860465,353.0,"many jobs, well paid"
