hs_edition,hs_code,description,parent_code
1996,846110,"Machine-tools; planing machines, working by removing metal, sintered metal carbides or cermets",8461
1996,846120,"Machine-tools; shaping or slotting machines, working by removing metal, sintered metal carbides or cermets",8461
1996,846130,"Machine-tools; broaching machines, working by removing metal, sintered metal carbides or cermets",8461
1996,846140,"Machine-tools; gear cutting, gear grinding or gear finishing machines, working by removing metal, sintered metal carbides or cermets",8461
1996,846150,"Machine-tools; sawing or cutting-off machines, working by removing metal, sintered metal carbides or cermets",8461
1996,846190,"Machine-tools; working by removing metal, sintered metal carbides or cermets, n.e.s. in heading no. 8461",8461
1996,846210,"Machine-tools; forging or die-stamping machines (including presses) and hammers, for working metal",8462
1996,846221,"Machine-tools; bending, folding, straightening or flattening machines (including presses), numerically controlled, for working metal",8462
1996,846229,"Machine-tools; bending, folding, straightening or flattening machines (including presses), (other than numerically controlled), for working metal",8462
1996,846231,"Machine-tools; shearing machines (including presses), (other than combined punching and shearing machines), numerically controlled, for working metal",8462
1996,846239,"Machine-tools; shearing machines (including presses), (other than combined punching and shearing machines, other than numerically controlled), for working metal",8462
1996,846241,"Machine-tools; punching or notching machines (including presses), including combined punching and shearing machines, numerically controlled, for working metal",8462
1996,846249,"Machine-tools; punching or notching machines (including presses), including combined punching and shearing machines, (not numerically controlled), for working metal",8462
1996,846291,"Machine-tools; presses for working metal or metal carbides, n.e.s. in heading no. 8462, hydraulic presses",8462
1996,846299,"Machine-tools; presses for working metal or metal carbides, n.e.s. in heading no. 8462, other than hydraulic presses",8462
1996,846310,"Machine-tools; for working metal, sintered metal carbides or cermets, without removing material, draw-benches for bars, tubes, profiles, wire or the like",8463
1996,846320,"Machine-tools; for working metal, sintered metal carbides or cermets, without removing material, thread rolling machines",8463
1996,846330,"Machine-tools; machines for working wire, without removing material",8463
1996,846390,"Machine-tools; for working metal, sintered metal carbides or cermets, without removing material, n.e.s. in heading no. 8463",8463
1996,846410,"Machine-tools; sawing machines, for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass",8464
1996,846420,"Machine-tools; grinding or polishing machines, for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass",8464
1996,846490,"Machine-tools; for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass, (other than sawing, grinding or polishing machines)",8464
1996,846510,"Machine-tools; which can carry out different types of machining operations without tool change between such operations, for working wood, cork, bone, hard rubber, hard plastics or similar",8465
1996,846591,"Machine-tools; sawing machines, for working wood, cork, bone, hard rubber, hard plastics or similar hard materials",8465
1996,846592,"Machine-tools; planing, milling or moulding (by cutting) machines, for working wood, cork, bone, hard rubber, hard plastics or similar hard materials",8465
1996,846593,"Machine-tools; grinding, sanding or polishing machines, for working wood, cork, bone, hard rubber, hard plastics or similar hard materials",8465
1996,846594,"Machine-tools; bending or assembling machines, for working wood, cork, bone, hard rubber, hard plastics or similar hard materials",8465
1996,846595,"Machine-tools; drilling or morticing machines, for working wood, cork, bone, hard rubber, hard plastics or similar hard materials",8465
1996,846596,"Machine-tools; splitting, slicing or paring machines, for working wood, cork, bone, hard rubber, hard plastics or similar hard materials",8465
1996,846599,"Machine-tools; n.e.s. in heading no. 8465, for working wood, cork, bone, hard rubber, hard plastics or similar hard materials",8465
1996,846610,"Machine-tools; parts and accessories, tool holders and self-opening dieheads",8466
1996,846620,"Machine-tools; parts and accessories, work holders",8466
1996,846630,"Machine-tools; parts and accessories, dividing heads and other special attachments for machine-tools",8466
1996,846691,"Machine-tools; parts and accessories, for the machines of heading no. 8464",8466
1996,846692,"Machine-tools; parts and accessories, for the machines of heading no. 8465",8466
1996,846693,"Machine-tools; parts and accessories, for the machines of heading no. 8456 to 8461",8466
1996,846694,"Machine-tools; parts and accessories, of the machines of heading no. 8462 or 8463",8466
1996,846711,"Tools; for working in the hand, pneumatic, rotary type (including combined rotary-percussion)",8467
1996,846719,"Tools; for working in the hand, pneumatic, other than rotary type",8467
1996,846781,"Tools; for working in the hand, chain saws with self-contained non-electric motor",8467
1996,846789,"Tools; for working in the hand, (other than chain saws), hydraulic or with self-contained non-electric motor, (not pneumatic)",8467
1996,846791,"Tools; for working in the hand, parts of chain saws, with self-contained non-electric motor",8467
1996,846792,"Tools; for working in the hand, parts of pneumatic tools",8467
1996,846799,"Tools; for working in the hand, parts n.e.s. in item no. 8467.9",8467
1996,846810,"Machinery and apparatus; hand-held blow pipes for soldering, brazing or welding, whether or not capable of cutting",8468
1996,846820,"Machinery and apparatus; gas operated machinery and apparatus n.e.s. in item no. 8468.10, for soldering, brazing or welding, whether or not capable of cutting",8468
1996,846880,"Machinery and apparatus; for soldering, brazing or welding, whether or not capable of cutting, n.e.s. in heading no. 8468",8468
1996,846890,"Machinery and apparatus; parts, soldering, brazing or welding, whether or not capable of cutting, parts thereof",8468
1996,846911,Word-processing machines,8469
1996,846912,"Typewriters; automatic, other than printers of heading no. 8471",8469
1996,846920,"Typewriters; electric, (not automatic), other than printers of heading no. 8471",8469
1996,846930,"Typewriters; non-electric, (not automatic), other than printers of heading no. 8471",8469
1996,847010,"Calculating machines; electronic calculators capable of operation without an external source of electric power and pocket-size data recording, reproducing and displaying machines with calculating functions",8470
1996,847021,"Calculating machines; electronic, incorporating a printing device, needing an external source of power",8470
1996,847029,"Calculating machines; electronic, (not incorporating a printing device), needing an external power source",8470
1996,847030,Calculating machines; non-electronic,8470
1996,847040,Accounting machines,8470
1996,847050,Cash registers,8470
1996,847090,"Postage-franking machines, ticket-issuing machines which print tickets",8470
1996,847110,Data processing machines; analogue or hybrid automatic type,8471
1996,847130,"Data processing machines; portable, digital and automatic, weighing not more than 10kg, consisting of at least a central processing unit, a keyboard and a display",8471
1996,847141,"Data processing machines; digital, automatic, (not portable, analogue or hybrid), comprising in the same housing at least a central processing unit, an input and output unit, whether or not combined",8471
1996,847149,"Data processing machines; digital, automatic, (not portable, analogue or hybrid), presented in the form of systems, n.e.s. in item no. 8471.41",8471
1996,847150,"Digital processing units; other than those of subheadings 8471.41 and 8471.49, whether or not containing in the same housing one or two of the following types of unit: storage units, input units or output units",8471
1996,847160,"Data processing machines; input or output units, whether or not containing storage units in the same housing",8471
1996,847170,Data processing machines; storage units,8471
1996,847180,"Data processing machines; automatic, units thereof n.e.s. in heading no. 8471",8471
1996,847190,Data processing machines; n.e.s. in heading no. 8471,8471
1996,847210,Duplicating machines,8472
1996,847220,Addressing machines and address plate embossing machines,8472
1996,847230,"Machines; for sorting or folding mail or for inserting mail in envelopes or bands, for opening, closing or sealing mail, for affixing or cancelling postage stamps",8472
1996,847290,"Office machines; automatic banknote dispensers, coin-sorting machines, coin-counting or wrapping machines, pencil-sharpening machines, perforating or stapling machines",8472
1996,847310,Typewriters and word-processing machines; parts and accessories of heading no. 8469,8473
1996,847321,"Calculating machines; parts and accessories of item no. 8470.10, 8470.21 or 8470.29",8473
1996,847329,"Machines; parts and accessories of heading no. 8470, (not of 8470.10, 8470.21 or 8470.29)",8473
1996,847330,"Machines; parts and accessories of automatic data processing, magnetic or optical readers, digital processing units",8473
1996,847340,"Machines; parts and accessories, of heading no. 8472",8473
1996,847350,Machines; parts and accessories equally suitable for use with machines of two or more of heading no. 8469 to 8472,8473
1996,847410,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",8474
